Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2021-05-11,236.27235412597656,236.62740113121535,232.76037714863403,234.6603010402085,33641600
2021-05-12,229.3347625732422,234.4971983156802,228.4423791025512,232.37656498927853,36684400
2021-05-13,233.20176696777344,235.66784215247608,231.6568754357032,232.0215127667873,29624300
2021-05-14,238.11473083496094,239.10307614273847,235.56231319136046,235.64867004930946,23901100
2021-05-17,235.2648162841797,236.6177988375516,233.67195847192968,236.57942289581203,24970200
2021-05-18,233.24974060058594,236.44507570607448,233.07701226535352,236.3107379527679,20168000
2021-05-19,233.82679748535156,233.93259335141164,229.47958385849037,230.16243607762956,25739800
2021-05-20,237.0583953857422,238.4722063912413,234.53854854557304,234.63473195533908,21800700
2021-05-21,235.7984161376953,238.83762919018815,235.38485985977684,238.10668534582032,21863100
2021-05-24,241.19406127929688,241.55954066935053,238.0490512517244,238.318347220544,21411500
2021-05-25,242.09808349609375,243.0887108966254,241.23249158269627,242.14617519695508,17704300
2021-05-26,241.8768768310547,243.27144808873797,241.16515782189026,241.81915798529013,17771600
2021-05-27,239.7801971435547,241.86724777869244,239.72249297377158,241.56909978446225,24426200
2021-05-28,240.13604736328125,242.44431686460024,240.0206390246495,241.40559779033563,18270200
2021-06-01,237.9431610107422,241.68446567500217,237.51999228148205,241.62676151535413,23213300
2021-06-02,237.84698486328125,239.74168298191879,236.44278676183285,238.64525995633105,19406700
2021-06-03,236.31784057617188,236.92374910031265,233.71142277848813,235.84656534581532,25307700
2021-06-04,241.20361328125,242.0307405997001,238.04899157263242,238.2894353899083,25281100
2021-06-07,244.10816955566406,244.3774654468797,240.26106862341163,240.4245686519693,23079200
2021-06-08,242.91558837890625,246.22409767473246,242.85786953493397,245.40658282034158,22455000
2021-06-09,243.8966064453125,245.76245296444787,243.531141793228,244.10819819545324,17937600
2021-06-10,247.4071044921875,247.6186962627723,243.97357380684068,244.5698698827459,24563600
2021-06-11,248.03225708007812,248.6092988045353,246.8011564650918,248.12841113345158,18999700
2021-06-14,249.95579528808594,250.0134994576514,246.98388380020114,248.04184249398912,19150500
2021-06-15,248.4842529296875,250.05195136807478,247.83025276859738,249.84035962759822,18038900
2021-06-16,247.54176330566406,250.6194270515861,244.69490159361732,249.48453909560968,27220000
2021-06-17,250.92715454101562,251.74466936618765,246.22408887442882,246.2817930408126,27565500
2021-06-18,249.51336669921875,252.27365719884,248.85936651938206,249.70573350554895,37202200
2021-06-21,252.59103393554688,253.44699862968113,248.06108081005905,249.88844788107733,26696100
2021-06-22,255.3610076904297,255.63030364087788,252.36987079514645,252.67764598167503,24694100
2021-06-23,255.13011169433594,256.6304787462093,254.3222240011004,255.82259105297376,19518700
2021-06-24,256.495849609375,257.61151244689773,255.32248260362277,255.9861098893135,21446900
2021-06-25,254.88970947265625,257.03447921074826,254.6396678239104,256.0534788555384,25611100
2021-06-28,258.44830322265625,258.62141576149537,255.74571652356687,256.0150124787803,19590000
2021-06-29,261.02581787109375,261.26626170283777,257.7365626894256,258.59252746788644,19937800
2021-06-30,260.54486083984375,260.9872691541704,259.2945649880765,260.3428962932451,21656500
2021-07-01,261.2181396484375,261.4489562947867,259.2945893260647,259.30418711896345,16725300
2021-07-02,267.036865234375,267.373492407976,262.0837290689693,262.39150416203586,26458000
2021-07-06,267.0465393066406,268.69116688821424,263.8149589636492,267.4023914794495,31565600
2021-07-07,269.2297668457031,269.960725504487,266.5560325451121,268.7200270839339,23260000
2021-07-08,266.8157653808594,268.07568890593086,264.36322030721055,266.31562334882244,24618600
2021-07-09,267.3157958984375,267.42157707974224,264.79594962280595,265.1806538246266,23916700
2021-07-12,266.7195129394531,269.07584463447415,266.0077793129093,268.4891758346326,18931700
2021-07-13,270.2396545410156,272.03816979015454,266.7868844783001,266.9118906217508,26120100
2021-07-14,271.7111511230469,272.8171868548692,269.82605039030216,271.557263551942,23113700
2021-07-15,270.2877502441406,271.7111884591669,269.1336079777888,271.22067359330885,22604200
2021-07-16,270.0184326171875,273.24038594694457,268.77773418312665,271.28798313803793,26186800
2021-07-19,266.4213562011719,269.6529067683761,263.95921404966873,268.2679481392744,32935600
2021-07-20,268.64312744140625,270.2300510737556,265.7000968938325,267.4024288847443,26259700
2021-07-21,270.64361572265625,270.7590240847354,266.6907325661512,268.2391770091446,24364300
2021-07-22,275.2023620605469,275.4716579349154,272.58633241623176,272.99026155226005,23384100
2021-07-23,278.5975036621094,278.9052494950487,275.5486626133189,276.38540254707505,22768100
2021-07-26,278.0010681152344,278.6166182393965,275.6832160598709,277.9529911028666,23176100
2021-07-27,275.587158203125,278.5109345714232,272.1343877026181,278.36667411756946,33604100
2021-07-28,275.27935791015625,279.0591282119056,272.9807006010522,277.9434652186941,33566900
2021-07-29,275.54864501953125,277.5876041189694,275.1446864474467,275.29857402961915,18168300
2021-07-30,274.0193786621094,275.70248527997103,273.0576034519027,274.2694496090991,20944800
2021-08-02,273.9327697753906,275.80821346427143,272.8940363113862,275.4138821817368,16267400
2021-08-03,276.14495849609375,276.25076905660643,273.14422383185655,274.50995786548094,17879000
2021-08-04,275.5582580566406,276.59696249430243,273.76934068765456,275.27933499379344,16191300
2021-08-05,278.45318603515625,278.558996585167,275.1639308070006,275.91411439860224,13900200
2021-08-06,278.3954162597656,278.43389548261604,276.62575357226086,277.48174751216084,16589300
2021-08-09,277.3087158203125,280.4056340911744,276.8086031288222,278.6744499389659,16117600
2021-08-10,275.490966796875,278.193553507934,274.29837461151317,277.7607428078615,18616600
2021-08-11,275.9814147949219,277.6260422247308,274.93305396223553,276.23145639673766,13955900
2021-08-12,278.7320861816406,278.88597374560374,275.3947248502605,275.6736478943844,14561300
2021-08-13,281.65594482421875,281.7040218560263,278.24162438521927,278.41476627205253,18249000
2021-08-16,283.3389587402344,283.5505504425567,278.9340122149012,281.982852286857,22507600
2021-08-17,281.8771057128906,282.2137329544662,279.9535550193779,281.21350772659866,20075300
2021-08-18,280.1522521972656,284.09344038644264,279.7089674078397,281.4145875343293,21813000
2021-08-19,285.9724426269531,286.6469859033091,278.1382656084222,278.1864346679161,29850500
2021-08-20,293.28631591796875,294.7124789833826,287.21554348054167,288.8151504653693,40817600
2021-08-23,293.56573486328125,294.2884471743219,290.86762066495834,292.21667776411977,22830200
2021-08-24,291.6096496582031,294.5294067686128,291.0122120736746,293.92232360780326,18175800
2021-08-25,291.0218811035156,293.50799918306285,289.4897341208387,293.22854211359436,20006100
2021-08-26,288.2080993652344,291.42657543670686,288.07320832644916,290.0389651127222,17666100
2021-08-27,288.8150939941406,289.923246916712,286.0302286233498,288.11164347107103,22605700
2021-08-30,292.5443115234375,293.1513945858638,290.10636310625455,290.1641777400818,16348100
2021-08-31,290.8965759277344,293.4212466452703,290.5303969246272,293.34417025857385,26285300
2021-09-01,290.8484191894531,294.0861866329376,290.5207930363041,291.8505888037755,18983800
2021-09-02,290.193115234375,292.3226995544428,289.2584060139798,291.20493024605145,16285600
2021-09-03,290.1835021972656,291.59037412727884,289.33551492747904,290.03893618886394,14747900
