Price,Close,High,Low,Open,Volume
Ticker,WFC,WFC,WFC,WFC,WFC
Date,,,,,
2021-06-21,38.370059967041016,38.39665888948074,37.43917884810178,37.501237363902035,26444700
2021-06-22,38.60056686401367,38.89312796248746,37.99770979705099,38.48531388246434,26455200
2021-06-23,38.97291946411133,39.28321544451299,38.56510536843156,38.56510536843156,18778500
2021-06-24,40.05451965332031,40.26729077076562,39.194560983644365,39.238888017950806,27951000
2021-06-25,41.11838150024414,41.357751521199134,40.08997884462397,40.400271437379175,49074700
2021-06-28,40.59531784057617,40.84355193564638,39.97472922096475,40.78149341187883,27127500
2021-06-29,39.70876693725586,41.11838837504927,39.540319459937436,40.81695978514577,39534000
2021-06-30,40.15203094482422,40.240684990886926,39.407325459318194,39.55803801401182,18168100
2021-07-01,40.258419036865234,40.462326061325726,39.8683364746715,40.320477549442984,18658000
2021-07-02,39.956993103027344,40.258421632957926,39.75308606541776,40.160900140636926,13218500
2021-07-06,38.55624008178711,39.73535530017919,38.387792634919975,39.6555652942778,25486900
2021-07-07,38.4764518737793,38.981787474122434,38.22821440941136,38.37006293964915,21884000
2021-07-08,37.51897430419922,38.07750440950837,37.208681680103,37.74948029518723,29148700
2021-07-09,38.928592681884766,39.105904188684846,37.9888440631993,38.2814085567098,25055900
2021-07-12,39.150230407714844,39.23002041502283,38.08636477092032,38.37006182314077,17618900
2021-07-13,38.32574462890625,39.12364490676215,38.13070158722225,38.822216288676195,25387800
2021-07-14,39.850608825683594,40.01018883966166,37.68741458373015,38.65375872084814,49618000
2021-07-15,39.89493942260742,40.24069502316027,39.33640932374886,39.53145233203443,33388100
2021-07-16,39.256614685058594,40.36480731624869,39.10590211054579,40.258421770596385,27838200
2021-07-19,38.16615295410156,38.3877914769267,37.49237333276475,37.86472442778196,43362200
2021-07-20,39.753082275390625,40.02791523828058,38.006569778897884,38.12182274810144,34556200
2021-07-21,40.604183197021484,40.914479207748435,40.081116064248164,40.15204202622096,29654600
2021-07-22,39.92152786254883,40.73715934865212,39.71762083650683,40.63963786186349,23309500
2021-07-23,39.53144454956055,40.34707263830026,39.38072860502849,39.98358561928622,23946500
2021-07-26,39.90380859375,40.10771906416224,39.425071829558775,39.425071829558775,22976700
2021-07-27,40.019046783447266,40.23182123024691,39.247745754926875,39.531442762703,22124500
2021-07-28,40.347084045410156,40.816960116445934,39.87721135631058,40.231834423288205,23252800
2021-07-29,41.224769592285156,41.41094515942443,40.49779543132016,40.68397099845943,24487400
2021-07-30,40.72829055786133,41.53505458269659,40.542115024884396,41.0119875743791,25794000
2021-08-02,40.59531784057617,41.499603535106665,40.40027483334335,40.816956391727686,23960700
2021-08-03,41.517330169677734,41.61484827995373,39.99245603386624,40.763757154729625,24050300
2021-08-04,40.91447448730469,41.641448603972265,40.81695299181149,41.0208600360538,22178000
2021-08-05,41.840492248535156,41.849394880577414,40.96788485558611,41.00350217706458,28092600
2021-08-06,43.42543411254883,43.62132602201472,42.250089449064234,42.29460941121865,33583900
2021-08-09,43.31858444213867,43.932968056497934,42.99803528798417,43.327487075685056,29795200
2021-08-10,44.19119644165039,44.24461904573611,43.354206079977764,43.389823413805516,28708100
2021-08-11,45.10832214355469,45.17065078140688,43.7816052878666,44.19119784659587,29203900
2021-08-12,45.54460906982422,45.6336489774598,45.01926546280288,45.197345278074046,21729900
2021-08-13,44.8500862121582,45.77611622429304,44.680909023974955,45.59803300708944,15843300
2021-08-16,43.995296478271484,44.50283150445564,43.57680137376145,44.45831154361858,22615500
2021-08-17,43.372013092041016,43.95968549115276,42.766532026694875,43.523385056705436,16887000
2021-08-18,42.713104248046875,43.61241970562876,42.6507756221083,43.060364705891914,16319300
2021-08-19,42.0720100402832,42.695299757248165,41.69803824809764,42.16104997271147,20259400
2021-08-20,42.22338104248047,42.25009574107586,41.70694329060008,41.965163864868224,15357400
2021-08-23,42.39255142211914,42.73090921699455,42.25008551848556,42.51720866321664,15551900
2021-08-24,43.060359954833984,43.069262587562065,42.481590324513796,42.51720764873612,15109100
2021-08-25,43.888450622558594,44.18228509968238,43.158312350123126,43.291872240941025,21357400
2021-08-26,43.674747467041016,44.404885696430405,43.53228155390785,44.10214520644052,21627600
2021-08-27,44.35146713256836,44.387081066596764,43.73708006656376,43.8261233932738,16873300
2021-08-30,43.10488510131836,44.35146442593918,43.05145910855276,44.30694106697347,16054100
2021-08-31,40.691864013671875,43.621322823835875,40.25556026457409,43.10488179007341,73514300
2021-09-01,38.688438415527344,40.93227917054175,38.52816383326521,40.691867297148555,84960500
2021-09-02,39.68570327758789,39.961732503531564,38.76857906373692,38.89323632814513,37629000
2021-09-03,39.329532623291016,39.62337048424289,39.017889494998435,39.61446785057254,21687500
2021-09-07,39.454193115234375,40.03295940786823,39.40076712345749,39.46309574886952,19733500
2021-09-08,39.01789474487305,39.658993148369674,38.84871750913068,39.28501794744471,21252400
2021-09-09,39.498722076416016,39.81927130680305,38.96447222688559,39.044609534482355,19776900
2021-09-10,39.47199630737305,40.29117435446169,39.347335677174684,40.06857118123262,23367400
2021-09-13,40.74528503417969,40.78980838800796,39.676792475401214,39.676792475401214,28027200
2021-09-14,41.00351333618164,41.79598027314684,40.745292780169976,40.97680203613066,36053200
2021-09-15,41.52885818481445,41.75146141556209,40.825431160454535,40.843239826513035,31535600
2021-09-16,41.20830154418945,42.0898116732209,40.96788969081724,41.7603599022983,24102400
2021-09-17,41.37749099731445,41.57337953717497,40.72748994946705,40.72748994946705,34912100
2021-09-20,40.78981399536133,40.84323659265122,39.92611244151631,40.09528966069343,30603100
2021-09-21,40.8254280090332,41.27954046683148,40.71857941758587,40.941182631150184,23049100
2021-09-22,41.92063522338867,42.46378416483991,41.37748288528224,41.395291548442884,29430700
2021-09-23,42.561737060546875,42.89118889115178,41.99187333301761,42.25899653071498,21852800
2021-09-24,42.6685905456543,43.24736037081157,42.49941329362894,42.543933265566544,20384700
2021-09-27,42.3480339050293,43.5768011209489,41.10145462889186,43.07817212781814,48927500
2021-09-28,40.88775634765625,41.876115152350145,40.13090678555748,41.858306487792404,49349100
2021-09-29,41.87610626220703,41.98295822686917,40.89665369605391,41.3596686862923,21730200
2021-09-30,41.324066162109375,41.98297326018253,41.06584558336071,41.97406722827757,22947500
2021-10-01,41.867210388183594,42.12543091614925,41.39529268970899,41.448715284008586,18021700
2021-10-04,41.867210388183594,42.4637853355643,41.555563869263054,41.867210388183594,22315200
2021-10-05,42.704200744628906,43.14050454867184,42.16104834646231,42.29461163660856,20250500
2021-10-06,42.62405776977539,42.819949663443786,41.90282560973286,42.36584065144127,17425700
2021-10-07,42.5261116027832,43.2651558184115,42.33022310678404,42.971317979430104,19272300
2021-10-08,42.73981475830078,43.04255524870496,42.437074267896605,42.6240601422669,14295400
2021-10-11,42.098724365234375,43.149411947321205,42.04530176060158,42.91790606838191,15387900
2021-10-12,41.53776931762695,42.32133034049944,41.42201467235819,42.10763311486373,18995700
2021-10-13,41.00351333618164,41.466528451447346,40.26447239597405,41.466528451447346,24150300
2021-10-14,40.344608306884766,41.751458873284676,39.917210537472556,41.564472986039746,53257700
2021-10-15,43.07817459106445,43.398723760209364,40.70077051767665,40.70967654829482,60096600
2021-10-18,44.01311111450195,44.26242564634564,42.86447762709797,42.90899759397637,33842700
2021-10-19,44.82338333129883,44.83228596533526,43.87954448062922,44.200093652428535,26500300
